;Latitude;Longitude;time;area;0
4156;"47ø17'25.0""";"138ø9'45.0""";K;2;2
4157;"51ø45'0.0""";"134ø23'0.0""";K;2;2
4158;"53ø10'0.0""";"141ø1'0.0""";Pg;2;2
4159;"46ø53'30.0""";"137ø56'35.0""";K;2;2
4160;"50ø50'0.0""";"137ø28'0.0""";K;2;2
4161;"43ø42'3.0""";"135ø16'20.0""";K;2;2
4163;"44ø24'28.0""";"132ø56'21.0""";K;2;2
4167;"45ø44'52.0""";"135ø28'35.0""";K;2;0
4175;"53ø9'0.0""";"140ø58'0.0""";Pg;2;2
4178;"43ø42'0.0""";"135ø15'5.0""";K;2;0
4184;"47ø24'24.0""";"138ø6'54.0""";K;2;2
4185;"47ø24'24.0""";"138ø6'34.0""";K;2;2
4186;"46ø14'20.0""";"137ø31'0.0""";K;2;2
4193;"47ø16'30.0""";"138ø45'0.0""";K;2;2
4194;"45ø31'50.0""";"135ø35'40.0""";K;2;2
4198;"53ø10'0.0""";"140ø58'0.0""";Pg;2;2
4200;"44ø49'40.0""";"135ø3'0.0""";K;2;2
4201;"54ø4'0.0""";"139ø57'0.0""";Pg;2;2
4203;"46ø50'0.0""";"134ø18'0.0""";K;2;2
4205;"55ø31'0.0""";"136ø2'0.0""";K;2;2
4210;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
4215;"46ø55'25.0""";"137ø8'35.0""";K;2;2
4216;"48ø44'0.0""";"135ø29'0.0""";K;2;2
4217;"47ø16'30.0""";"138ø48'0.0""";Pg;2;2
4223;"46ø56'0.0""";"137ø18'45.0""";K;2;2
4228;"53ø37'0.0""";"138ø44'0.0""";K;2;2
4229;"44ø16'0.0""";"132ø47'0.0""";K;2;2
4232;"45ø32'20.0""";"135ø20'0.0""";K;2;2
4245;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
4247;"53ø8'0.0""";"141ø5'0.0""";Pg;2;2
4251;"53ø41'0.0""";"138ø37'0.0""";Pg;2;2
4259;"47ø51'0.0""";"138ø1'42.0""";K;2;0
4260;"50ø15'0.0""";"136ø4'0.0""";K;2;2
4262;"46ø10'25.0""";"136ø9'35.0""";K;2;2
4267;"45ø29'0.0""";"135ø24'0.0""";K;2;2
4275;"47ø25'0.0""";"138ø59'0.0""";Pg;2;2
4282;"47ø51'0.0""";"138ø41'0.0""";Pg;2;2
4286;"45ø7'30.0""";"133ø51'55.0""";K;2;2
4289;"44ø16'0.0""";"134ø36'40.0""";K;2;2
4294;"44ø16'0.0""";"132ø47'0.0""";K;2;2
4296;"46ø24'0.0""";"137ø34'50.0""";K;2;2
4299;"48ø33'0.0""";"136ø46'0.0""";Pg;2;2
4306;"47ø2'0.0""";"137ø26'55.0""";K;2;2
4307;"46ø25'17.0""";"135ø48'0.0""";K;2;2
4309;"43ø4'18.0""";"133ø2'14.0""";K;2;2
4312;"54ø11'0.0""";"139ø39'0.0""";K;2;2
4321;"50ø12'0.0""";"136ø15'0.0""";K;2;2
4324;"50ø2'0.0""";"139ø42'0.0""";K;2;2
4330;"44ø31'8.0""";"135ø35'0.0""";K;2;2
4332;"45ø45'40.0""";"137ø15'30.0""";K;2;2
4336;"51ø22'0.0""";"134ø18'0.0""";K;2;2
4337;"49ø27'0.0""";"139ø11'0.0""";K;2;2
4339;"46ø23'0.0""";"138ø0'4.0""";Pg;2;2
4353;"47ø23'48.0""";"138ø3'6.0""";K;2;2
4356;"51ø58'0.0""";"133ø51'0.0""";K;2;2
4360;"51ø48'0.0""";"135ø18'0.0""";K;2;2
4362;"46ø22'55.0""";"136ø18'10.0""";K;2;2
4363;"50ø39'0.0""";"138ø45'0.0""";K;2;2
4374;"50ø23'0.0""";"135ø17'0.0""";K;2;2
4376;"47ø3'0.0""";"137ø14'13.0""";K;2;2
4377;"51ø36'0.0""";"138ø14'0.0""";K;2;2
4383;"44ø28'10.0""";"134ø47'30.0""";K;2;2
4391;"47ø21'18.0""";"138ø27'12.0""";K;2;2
4395;"46ø54'28.0""";"137ø3'13.0""";K;2;0
4396;"46ø20'0.0""";"137ø30'0.0""";K;2;2
4397;"50ø43'0.0""";"133ø38'0.0""";K;2;2
4398;"51ø44'0.0""";"135ø14'0.0""";K;2;2
4399;"43ø40'0.0""";"135ø11'30.0""";Pg;2;2
4403;"43ø4'28.0""";"133ø3'14.0""";K;2;2
4406;"46ø10'40.0""";"136ø8'50.0""";K;2;2
4416;"47ø27'54.0""";"138ø0'18.0""";K;2;2
4419;"44ø42'20.0""";"135ø19'15.0""";K;2;2
4431;"50ø54'0.0""";"136ø36'0.0""";K;2;2
4432;"44ø41'20.0""";"134ø52'27.0""";K;2;2
4434;"54ø9'0.0""";"139ø35'0.0""";Pg;2;2
4437;"46ø51'15.0""";"136ø58'45.0""";K;2;2
4445;"47ø12'25.0""";"137ø27'25.0""";K;2;2
4446;"47ø45'55.0""";"138ø8'0.0""";K;2;2
4448;"47ø26'35.0""";"138ø22'0.0""";K;2;2
4449;"46ø16'20.0""";"137ø8'0.0""";K;2;2
4453;"48ø44'0.0""";"138ø29'0.0""";K;2;2
4458;"47ø23'6.0""";"138ø8'0.0""";K;2;2
4460;"44ø18'7.0""";"135ø43'35.0""";Pg;2;2
4463;"48ø51'0.0""";"139ø45'0.0""";Pg;2;2
4465;"47ø49'35.0""";"133ø8'45.0""";Pg;2;2
4469;"44ø30'45.0""";"136ø9'40.0""";Pg;2;2
4475;"44ø31'20.0""";"136ø10'45.0""";Pg;2;2
4479;"44ø32'30.0""";"135ø42'10.0""";Pg;2;2
4481;"50ø21'0.0""";"136ø15'0.0""";K;2;2
4487;"47ø21'18.0""";"138ø27'12.0""";K;2;2
4489;"46ø48'0.0""";"134ø16'0.0""";K;2;2
4496;"45ø46'30.0""";"136ø29'25.0""";K;2;2
4497;"47ø42'30.0""";"138ø20'20.0""";K;2;2
4498;"44ø16'0.0""";"132ø47'0.0""";K;2;2
4504;"44ø28'30.0""";"136ø5'50.0""";Pg;2;2
4505;"44ø16'39.0""";"134ø37'44.0""";K;2;2
4506;"52ø38'0.0""";"139ø38'0.0""";K;2;2
4508;"46ø10'56.0""";"135ø49'10.0""";Pg;2;2
4513;"47ø11'30.0""";"137ø29'20.0""";K;2;2
4521;"47ø23'6.0""";"138ø8'0.0""";K;2;2
4523;"48ø37'0.0""";"138ø59'0.0""";Pg;2;2
4526;"44ø32'15.0""";"135ø37'40.0""";Pg;2;2
4532;"47ø12'0.0""";"137ø25'40.0""";K;2;2
4536;"44ø36'10.0""";"135ø33'15.0""";Pg;2;2
4539;"49ø20'0.0""";"139ø2'0.0""";K;2;2
4540;"44ø17'0.0""";"134ø37'0.0""";K;2;2
4542;"52ø50'0.0""";"140ø57'0.0""";Pg;2;2
4543;"47ø20'0.0""";"137ø46'40.0""";K;2;2
4544;"53ø57'0.0""";"139ø10'0.0""";Pg;2;2
4548;"47ø42'15.0""";"138ø20'10.0""";K;2;2
4551;"47ø0'8.0""";"137ø7'45.0""";K;2;2
4554;"50ø13'0.0""";"136ø15'0.0""";K;2;2
4557;"44ø15'40.0""";"134ø36'40.0""";K;2;2
4559;"45ø14'30.0""";"135ø4'30.0""";K;2;2
4560;"46ø15'15.0""";"136ø22'30.0""";K;2;2
4566;"46ø20'0.0""";"137ø30'0.0""";K;2;2
4570;"44ø22'10.0""";"135ø41'20.0""";Pg;2;2
4571;"45ø12'20.0""";"134ø24'22.0""";J;2;2
4578;"50ø20'0.0""";"135ø23'0.0""";K;2;2
4581;"51ø6'0.0""";"138ø8'0.0""";K;2;2
4587;"46ø44'0.0""";"137ø14'30.0""";K;2;2
4591;"42ø59'15.0""";"134ø6'5.0""";K;2;2
4595;"47ø45'50.0""";"138ø8'25.0""";K;2;2
4597;"47ø5'0.0""";"137ø15'0.0""";K;2;2
4600;"44ø36'40.0""";"135ø33'20.0""";Pg;2;2
4601;"46ø10'30.0""";"135ø50'30.0""";K;2;2
4605;"46ø28'30.0""";"136ø15'50.0""";K;2;2
4608;"46ø0'0.0""";"136ø27'30.0""";K;2;2
4609;"42ø59'20.0""";"134ø5'50.0""";K;2;2
4610;"45ø13'20.0""";"135ø0'50.0""";K;2;2
4613;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
4617;"44ø16'15.0""";"134ø37'44.0""";K;2;2
4619;"52ø50'0.0""";"140ø51'0.0""";Pg;2;2
4620;"45ø44'50.0""";"136ø30'0.0""";K;2;2
4621;"42ø59'20.0""";"134ø6'0.0""";K;2;2
4623;"50ø1'0.0""";"136ø29'0.0""";K;2;2
4625;"43ø42'5.0""";"135ø16'20.0""";K;2;2
4627;"50ø0'0.0""";"136ø29'0.0""";K;2;2
4630;"53ø12'0.0""";"139ø52'0.0""";Pg;2;2
4632;"44ø30'40.0""";"136ø9'0.0""";Pg;2;2
4633;"50ø15'0.0""";"132ø44'0.0""";K;2;2
4638;"47ø45'3.0""";"138ø17'25.0""";K;2;2
4642;"45ø31'50.0""";"135ø59'25.0""";K;2;2
4644;"50ø35'0.0""";"139ø32'0.0""";Pg;2;2
4646;"45ø1'40.0""";"136ø36'30.0""";Pg;2;2
4649;"51ø7'0.0""";"134ø27'0.0""";K;2;2
4650;"52ø49'0.0""";"140ø55'0.0""";Pg;2;2
4654;"46ø28'40.0""";"136ø34'0.0""";K;2;2
4656;"46ø56'30.0""";"137ø5'3.0""";K;2;2
