;Latitude;Longitude;time;area;0
3982;"64ø37'0.0""";"144ø7'0.0""";K;3;1
3983;"64ø6'0.0""";"143ø52'0.0""";K;3;2
3984;"64ø7'0.0""";"143ø48'0.0""";K;3;1
3986;"63ø47'0.0""";"144ø9'0.0""";K;3;0
3991;"69ø33'0.0""";"149ø20'0.0""";K;3;1
3992;"62ø11'0.0""";"139ø12'0.0""";K;3;1
3997;"62ø6'0.0""";"139ø24'0.0""";K;3;1
4005;"61ø11'0.0""";"138ø43'0.0""";K;3;1
4011;"64ø48'0.0""";"145ø45'0.0""";K;3;1
4016;"69ø32'0.0""";"148ø35'0.0""";K;3;1
4017;"67ø23'0.0""";"157ø41'0.0""";K;3;1
4019;"62ø5'0.0""";"139ø28'0.0""";K;3;1
4020;"62ø35'0.0""";"139ø17'0.0""";K;3;1
4024;"63ø38'0.0""";"144ø6'0.0""";K;3;1
4031;"61ø13'0.0""";"153ø40'0.0""";K;3;1
4033;"69ø27'0.0""";"142ø49'0.0""";K;3;1
4039;"63ø31'0.0""";"157ø4'0.0""";K;3;1
4045;"63ø38'0.0""";"144ø6'0.0""";K;3;1
4046;"61ø12'0.0""";"150ø6'0.0""";J;3;1
4049;"59ø39'0.0""";"150ø39'0.0""";K;3;1
4051;"67ø0'0.0""";"136ø20'0.0""";K;3;1
4054;"63ø30'0.0""";"144ø7'0.0""";K;3;1
4055;"58ø59'0.0""";"152ø8'0.0""";K;3;1
4058;"65ø8'0.0""";"134ø55'0.0""";K;3;2
4061;"59ø58'0.0""";"143ø15'0.0""";K;3;1
4062;"63ø29'0.0""";"141ø55'0.0""";K;3;0
4067;"68ø45'0.0""";"133ø58'0.0""";K;3;1
4068;"69ø31'0.0""";"148ø32'0.0""";K;3;2
4069;"66ø13'0.0""";"134ø35'0.0""";K;3;1
4077;"70ø3'0.0""";"140ø7'0.0""";K;3;1
4080;"69ø40'0.0""";"151ø24'0.0""";J;3;1
4081;"69ø30'30.0""";"141ø14'0.0""";K;3;2
4082;"65ø6'0.0""";"135ø4'0.0""";K;3;1
4085;"69ø59'0.0""";"141ø10'0.0""";K;3;1
4088;"69ø41'0.0""";"151ø40'0.0""";J;3;1
4092;"59ø34'0.0""";"150ø50'0.0""";K;3;1
4095;"60ø24'0.0""";"151ø48'0.0""";K;3;1
4098;"60ø56'0.0""";"147ø25'0.0""";K;3;3
4102;"65ø17'0.0""";"143ø11'0.0""";K;3;1
4108;"69ø53'30.0""";"141ø12'0.0""";K;3;1
4113;"60ø26'0.0""";"147ø9'0.0""";K;3;1
4122;"62ø10'0.0""";"139ø14'0.0""";K;3;1
4124;"63ø10'0.0""";"157ø30'0.0""";K;3;1
4125;"64ø56'0.0""";"134ø21'0.0""";K;3;1
4127;"60ø26'10.0""";"142ø7'50.0""";K;3;1
4128;"61ø54'0.0""";"147ø42'0.0""";K;3;1
4142;"63ø7'0.0""";"157ø49'0.0""";K;3;1
4143;"69ø45'0.0""";"136ø56'0.0""";K;3;1
4145;"69ø58'0.0""";"136ø40'0.0""";K;3;1
4153;"66ø54'0.0""";"157ø48'0.0""";K;3;1
4154;"61ø11'0.0""";"138ø43'0.0""";K;3;2
4162;"61ø3'0.0""";"152ø3'0.0""";K;3;0
4165;"65ø4'0.0""";"134ø55'0.0""";K;3;1
4168;"69ø36'30.0""";"141ø9'30.0""";K;3;2
4169;"68ø1'0.0""";"136ø36'0.0""";K;3;1
4171;"64ø56'0.0""";"134ø20'0.0""";K;3;1
4177;"69ø38'0.0""";"138ø42'0.0""";K;3;1
4179;"63ø4'0.0""";"139ø11'0.0""";K;3;0
4181;"63ø56'0.0""";"144ø4'0.0""";K;3;1
4183;"67ø24'0.0""";"138ø7'0.0""";K;3;1
4187;"69ø59'30.0""";"141ø8'0.0""";K;3;1
4188;"62ø54'0.0""";"147ø23'0.0""";K;3;1
4189;"69ø38'0.0""";"151ø26'0.0""";J;3;1
4190;"63ø32'0.0""";"157ø3'0.0""";K;3;1
4195;"63ø4'0.0""";"139ø11'0.0""";K;3;1
4196;"60ø8'20.0""";"141ø44'0.0""";K;3;1
4197;"60ø52'0.0""";"149ø48'0.0""";K;3;1
4204;"66ø13'0.0""";"139ø27'0.0""";K;3;1
4206;"66ø28'0.0""";"134ø48'0.0""";K;3;1
4213;"60ø23'0.0""";"150ø50'0.0""";K;3;1
4214;"61ø44'0.0""";"146ø24'0.0""";K;3;1
4219;"59ø35'0.0""";"150ø50'0.0""";K;3;1
4224;"59ø37'0.0""";"150ø32'0.0""";K;3;1
4227;"68ø41'0.0""";"140ø0'30.0""";K;3;1
4230;"69ø20'0.0""";"149ø12'0.0""";K;3;1
4236;"69ø34'0.0""";"141ø12'0.0""";K;3;1
4238;"58ø51'0.0""";"151ø35'0.0""";K;3;1
4241;"64ø3'0.0""";"155ø56'0.0""";K;3;3
4242;"69ø26'0.0""";"149ø32'0.0""";K;3;1
4246;"62ø6'0.0""";"139ø24'0.0""";K;3;1
4250;"60ø39'0.0""";"138ø32'0.0""";K;3;1
4253;"59ø19'0.0""";"152ø58'0.0""";K;3;1
4254;"67ø43'0.0""";"148ø56'0.0""";K;3;1
4256;"63ø48'0.0""";"144ø0'0.0""";K;3;1
4257;"61ø10'0.0""";"138ø27'0.0""";K;3;1
4258;"61ø15'0.0""";"152ø24'0.0""";K;3;1
4263;"69ø28'0.0""";"141ø42'0.0""";K;3;1
4264;"64ø10'0.0""";"156ø26'0.0""";K;3;1
4265;"60ø56'0.0""";"148ø35'0.0""";K;3;1
4268;"64ø18'0.0""";"156ø38'0.0""";K;3;1
4269;"62ø10'0.0""";"139ø14'0.0""";K;3;1
4270;"59ø50'0.0""";"143ø57'0.0""";K;3;1
4274;"66ø59'30.0""";"157ø56'0.0""";K;3;1
4279;"67ø4'0.0""";"156ø37'0.0""";K;3;1
4280;"69ø2'0.0""";"139ø18'0.0""";K;3;1
4283;"61ø17'0.0""";"145ø11'0.0""";K;3;1
4288;"59ø19'0.0""";"152ø57'0.0""";K;3;1
4293;"63ø47'0.0""";"143ø57'0.0""";K;3;1
4298;"65ø6'0.0""";"135ø4'0.0""";K;3;1
4301;"59ø35'0.0""";"150ø33'0.0""";K;3;1
4304;"66ø57'0.0""";"157ø57'0.0""";K;3;1
4305;"66ø15'0.0""";"134ø35'0.0""";K;3;1
4311;"59ø33'0.0""";"150ø56'0.0""";K;3;0
4313;"65ø29'0.0""";"139ø32'0.0""";K;3;1
4314;"63ø56'0.0""";"144ø4'0.0""";K;3;2
4318;"62ø9'0.0""";"139ø17'0.0""";K;3;1
4319;"63ø14'0.0""";"144ø14'0.0""";K;3;1
4325;"66ø18'0.0""";"134ø35'0.0""";K;3;1
4327;"60ø58'0.0""";"147ø21'0.0""";K;3;3
4329;"66ø59'0.0""";"157ø50'0.0""";K;3;1
4331;"69ø25'0.0""";"142ø47'0.0""";K;3;1
4334;"69ø41'0.0""";"151ø20'0.0""";J;3;1
4335;"67ø40'0.0""";"159ø54'0.0""";K;3;1
4340;"61ø10'0.0""";"138ø27'0.0""";K;3;1
4342;"69ø33'0.0""";"141ø0'0.0""";K;3;1
4345;"60ø17'20.0""";"142ø2'40.0""";K;3;1
4348;"69ø31'0.0""";"149ø30'0.0""";K;3;1
4350;"63ø4'0.0""";"139ø11'0.0""";K;3;1
4352;"63ø56'0.0""";"144ø4'0.0""";K;3;1
4354;"69ø5'0.0""";"140ø1'0.0""";K;3;1
4358;"64ø12'0.0""";"156ø35'0.0""";K;3;1
4359;"62ø23'0.0""";"155ø47'0.0""";K;3;1
4365;"60ø51'0.0""";"154ø20'0.0""";K;3;1
4368;"62ø43'0.0""";"148ø30'0.0""";J;3;1
4373;"65ø3'0.0""";"134ø7'0.0""";K;3;1
4378;"62ø21'0.0""";"155ø55'0.0""";K;3;1
4381;"62ø2'0.0""";"158ø29'0.0""";K;3;1
4384;"61ø58'0.0""";"156ø27'0.0""";K;3;1
4387;"69ø54'0.0""";"136ø37'0.0""";K;3;1
4389;"61ø45'0.0""";"146ø25'0.0""";J;3;1
4394;"66ø53'0.0""";"157ø42'0.0""";K;3;1
4401;"69ø0'0.0""";"140ø2'0.0""";K;3;1
4408;"61ø17'0.0""";"148ø41'0.0""";J;3;1
4410;"69ø42'0.0""";"143ø9'0.0""";K;3;1
4411;"69ø35'0.0""";"149ø3'0.0""";K;3;2
4414;"62ø24'0.0""";"139ø5'0.0""";K;3;1
4418;"66ø58'0.0""";"157ø50'0.0""";K;3;1
4420;"63ø4'0.0""";"139ø11'0.0""";K;3;1
4421;"69ø57'0.0""";"140ø32'0.0""";K;3;1
4422;"63ø28'0.0""";"158ø2'0.0""";K;3;1
4423;"63ø50'0.0""";"157ø39'0.0""";K;3;1
4426;"69ø35'0.0""";"151ø33'0.0""";J;3;1
4427;"60ø42'0.0""";"138ø30'0.0""";K;3;1
4435;"68ø18'0.0""";"155ø20'0.0""";K;3;1
4439;"60ø41'0.0""";"153ø8'0.0""";K;3;1
4441;"62ø18'0.0""";"145ø43'0.0""";J;3;1
4443;"62ø35'0.0""";"140ø14'0.0""";K;3;1
4447;"62ø21'0.0""";"140ø23'0.0""";K;3;1
4466;"62ø21'0.0""";"140ø23'0.0""";K;3;1
4471;"59ø58'0.0""";"141ø3'0.0""";K;3;1
4472;"62ø23'0.0""";"148ø15'0.0""";J;3;1
4473;"69ø36'0.0""";"151ø38'0.0""";J;3;1
4476;"62ø21'0.0""";"140ø23'0.0""";K;3;1
4477;"66ø52'0.0""";"157ø51'0.0""";K;3;1
4480;"65ø10'0.0""";"145ø55'0.0""";K;3;1
4486;"62ø21'0.0""";"140ø23'0.0""";K;3;1
4492;"69ø24'0.0""";"138ø10'0.0""";K;3;1
4494;"69ø30'0.0""";"149ø30'0.0""";K;3;1
4495;"68ø7'0.0""";"136ø27'0.0""";K;3;1
4499;"60ø27'30.0""";"142ø0'10.0""";K;3;1
4500;"63ø4'0.0""";"139ø11'0.0""";K;3;1
4512;"69ø36'0.0""";"151ø32'0.0""";J;3;1
4514;"70ø16'0.0""";"140ø5'0.0""";K;3;1
4517;"62ø26'0.0""";"156ø5'0.0""";K;3;0
4524;"67ø58'0.0""";"136ø49'0.0""";K;3;1
4525;"62ø11'0.0""";"139ø12'0.0""";K;3;1
4529;"61ø23'0.0""";"148ø16'0.0""";K;3;1
4530;"62ø56'0.0""";"147ø54'0.0""";J;3;1
4534;"61ø16'0.0""";"153ø10'0.0""";K;3;1
4541;"68ø50'0.0""";"140ø10'0.0""";K;3;1
4546;"69ø25'0.0""";"142ø47'0.0""";K;3;1
4547;"68ø20'0.0""";"155ø21'0.0""";K;3;1
4555;"69ø42'0.0""";"151ø38'0.0""";J;3;1
4556;"67ø15'0.0""";"155ø42'0.0""";K;3;1
4558;"62ø22'0.0""";"155ø44'0.0""";K;3;1
4564;"67ø39'0.0""";"159ø5'0.0""";K;3;1
4568;"69ø0'0.0""";"140ø2'0.0""";K;3;1
4573;"70ø5'0.0""";"140ø5'0.0""";K;3;1
4575;"61ø13'0.0""";"145ø18'0.0""";K;3;1
4582;"68ø42'0.0""";"139ø57'0.0""";K;3;1
4586;"66ø25'0.0""";"135ø1'0.0""";K;3;1
4589;"69ø36'0.0""";"141ø14'0.0""";K;3;1
4590;"69ø34'0.0""";"149ø35'0.0""";K;3;1
4592;"69ø57'0.0""";"136ø40'0.0""";K;3;1
4593;"69ø48'0.0""";"140ø6'0.0""";K;3;1
4596;"64ø10'0.0""";"156ø31'0.0""";K;3;1
4598;"69ø49'0.0""";"140ø40'0.0""";K;3;1
4599;"70ø5'0.0""";"140ø4'0.0""";J;3;1
4602;"69ø40'0.0""";"138ø13'0.0""";K;3;1
4604;"60ø58'0.0""";"154ø35'0.0""";K;3;1
4606;"60ø35'0.0""";"138ø16'0.0""";K;3;1
4615;"70ø4'0.0""";"140ø8'30.0""";K;3;1
4616;"69ø30'0.0""";"151ø25'0.0""";J;3;1
4636;"61ø19'0.0""";"149ø8'0.0""";J;3;1
4637;"65ø12'0.0""";"159ø59'0.0""";K;3;1
4640;"60ø28'0.0""";"148ø20'0.0""";K;3;1
4645;"69ø32'0.0""";"150ø22'0.0""";K;3;1
4648;"60ø36'0.0""";"149ø41'0.0""";K;3;1
4652;"62ø24'0.0""";"159ø58'0.0""";K;3;1
4653;"60ø27'0.0""";"150ø1'0.0""";K;3;1
4658;"60ø51'0.0""";"147ø31'0.0""";K;3;1
